IndID,Activity,Mode,Origin,Destination,DepartureTime
10372,Work,Bike,851,1223,08:00:00
10372,Home,Bike,1223,851,16:30:00
61465,Other,Walk,560,560,08:45:00
61465,Home,Bike,560,560,10:00:00
123583,Work,Car,1078,1077,05:45:00
123583,Shop,Car,1077,1078,15:05:00
123583,Other,Car,1078,1070,16:45:00
123583,Home,Car,1070,1078,17:50:00
85321,Other,Car,403,404,16:45:00
85321,Home,Car,404,403,17:25:00
62704,Other,Transit,716,553,06:30:00
62704,Home,Transit,553,716,10:00:00
80071,Work,Transit,1169,926,07:05:00
80071,Home,Transit,926,1169,15:45:00
12136,Work,Car,815,772,07:30:00
12136,Home,Car,772,815,14:00:00
122365,Work,Car,416,861,06:57:00
122365,Home,Car,861,416,16:12:00
28831,Other,Car,435,345,06:50:00
28831,Other,Car,345,434,14:55:00
28831,Home,Car,434,435,15:40:00
107833,Work,Car,546,1324,07:00:00
107833,Home,Car,1324,546,15:15:00
46618,Other,Car,576,1239,05:45:00
46618,Work,Car,1239,939,08:30:00
46618,Other,Car,939,62,10:30:00
46618,Work,Car,62,939,12:30:00
46618,Home,Car,939,576,16:45:00
113692,Other,Walk,1218,1290,09:30:00
113692,Home,Walk,1290,1218,12:00:00
113692,Other,Walk,1218,1220,13:00:00
113692,Home,Walk,1220,1218,14:00:00
113692,Shop,Walk,1218,1215,14:45:00
113692,Home,Walk,1215,1218,15:15:00
943,Other,Walk,1209,1287,09:30:00
943,Home,Walk,1287,1209,13:45:00
81415,Other,Transit,1078,1061,11:50:00
81415,Shop,Car,1061,1078,13:00:00
81415,Other,Car,1078,1061,15:35:00
81415,Home,Transit,1061,1078,16:25:00
52288,Shop,Car,126,131,12:58:00
52288,Home,Car,131,126,13:40:00
93490,Other,Transit,30,103,12:50:00
93490,Home,Transit,103,30,16:10:00
129274,Other,Transit,19,15,10:00:00
129274,Home,Transit,15,19,11:30:00
42523,Other,Car,173,1205,10:45:00
42523,Home,Car,1205,173,13:15:00
42523,Other,Car,173,488,14:45:00
42523,Home,Car,488,173,17:35:00
77866,Other,Bike,111,1329,07:40:00
77866,Home,Bike,1329,111,08:55:00
7789,Work,Car,130,1164,07:20:00
7789,Other,Car,1164,1173,08:30:00
7789,Shop,Walk,1173,1164,13:15:00
7789,Home,Car,1164,130,16:05:00
7789,Shop,Walk,130,131,17:30:00
7789,Home,Walk,131,130,18:35:00
47899,Work,Car,226,1207,07:40:00
47899,Home,Car,1207,226,11:30:00
57496,Work,Transit,171,131,07:25:00
57496,Home,Transit,131,171,17:01:00
85258,Work,Transit,144,1336,08:00:00
85258,Home,Transit,1336,144,17:10:00
60541,Work,Transit,228,197,06:50:00
60541,Home,Transit,197,228,16:20:00
60541,Shop,Walk,228,456,17:20:00
60541,Home,Transit,456,228,19:00:00
6172,Work,Bike,191,456,06:45:00
6172,Home,Bike,456,191,15:35:00
71356,Other,Car,1314,906,13:30:00
71356,Home,Car,906,1314,14:45:00
42880,Shop,Walk,1317,1323,13:35:00
42880,Home,Transit,1323,1317,14:30:00
53632,Shop,Transit,29,1196,11:20:00
53632,Other,Transit,1196,1215,12:30:00
53632,Shop,Transit,1215,1243,14:45:00
53632,Home,Transit,1243,29,15:00:00
65203,Shop,Car,702,704,16:15:00
65203,Home,Car,704,702,16:45:00
52036,Shop,Car,914,44,11:00:00
52036,Home,Car,44,914,13:00:00
13753,Work,Car,69,374,05:50:00
13753,Shop,Car,374,24,14:20:00
13753,Shop,Car,24,27,14:45:00
13753,Home,Car,27,69,15:30:00
125326,Work,Transit,45,89,06:00:00
125326,Home,Transit,89,45,16:00:00
37420,Work,Transit,11,1349,08:15:00
37420,Home,Transit,1349,11,17:30:00
78181,Shop,Walk,48,48,11:50:00
78181,Other,Transit,48,39,12:05:00
78181,Home,Transit,39,48,15:35:00
78181,Other,Walk,48,48,18:00:00
78181,Home,Walk,48,48,19:15:00
105586,Work,Walk,914,905,08:00:00
105586,Home,Walk,905,914,16:45:00
37315,Work,Transit,42,1222,06:35:00
37315,Home,Transit,1222,42,16:15:00
114427,Work,Transit,16,1236,06:15:00
114427,Home,Transit,1236,16,15:00:00
10666,Other,Transit,969,1199,11:30:00
10666,Home,Transit,1199,969,15:00:00
51784,Other,Walk,963,966,08:30:00
51784,Home,Walk,966,963,10:50:00
51784,Shop,Walk,963,971,15:15:00
51784,Home,Transit,971,963,16:35:00
68689,Other,Bike,799,771,08:25:00
68689,Home,Bike,771,799,11:30:00
68689,Other,Bike,799,800,13:20:00
68689,Home,Bike,800,799,15:30:00
16462,Other,Walk,385,379,10:15:00
16462,Home,Transit,379,385,10:50:00
16462,Other,Walk,385,379,11:45:00
16462,Home,Transit,379,385,15:20:00
43174,Shop,Car,395,395,11:05:00
43174,Home,Car,395,395,11:45:00
43174,Other,Car,395,5,13:10:00
43174,Home,Car,5,395,13:50:00
114742,Other,Transit,1129,1268,11:05:00
114742,Home,Car,1268,1129,16:30:00
31351,Other,Walk,1112,1115,08:40:00
31351,Home,Walk,1115,1112,11:15:00
31351,Other,Walk,1112,1114,13:10:00
31351,Home,Walk,1114,1112,15:10:00
31351,Other,Walk,1112,1114,16:00:00
31351,Home,Walk,1114,1112,17:30:00
14866,Other,Car,761,738,09:40:00
14866,Home,Car,738,761,11:15:00
14866,Other,Car,761,743,14:50:00
14866,Home,Car,743,761,15:50:00
12010,Shop,Walk,760,735,14:00:00
12010,Home,Car,735,760,16:00:00
10435,Work,Walk,489,515,08:45:00
10435,Home,Walk,515,489,17:00:00
43027,Other,Walk,492,515,14:30:00
43027,Home,Walk,515,492,15:55:00
21544,Other,Car,492,441,08:30:00
21544,Home,Transit,441,492,10:32:00
21544,Shop,Car,492,478,15:00:00
21544,Home,Car,478,492,15:45:00
7747,Other,Walk,995,1005,10:15:00
7747,Home,Transit,1005,995,11:45:00
25597,Other,Walk,1007,1006,10:00:00
25597,Home,Walk,1006,1007,12:30:00
85237,Shop,Car,1013,992,13:15:00
85237,Home,Car,992,1013,14:15:00
91117,Shop,Car,323,301,11:00:00
91117,Home,Car,301,323,12:30:00
64657,Other,Transit,304,189,08:30:00
64657,Home,Transit,189,304,16:30:00
7180,Other,Car,323,275,06:15:00
7180,Home,Car,275,323,09:00:00
92041,Other,Walk,594,594,12:00:00
92041,Other,Walk,594,594,13:15:00
92041,Shop,Car,594,438,14:10:00
92041,Other,Car,438,610,18:00:00
92041,Home,Car,610,594,18:30:00
81520,Other,Transit,193,188,07:45:00
81520,Other,Transit,188,193,08:50:00
81520,Work,Transit,193,1190,09:20:00
81520,Other,Transit,1190,193,15:00:00
81520,Home,Walk,193,193,15:50:00
58210,Shop,Transit,173,1358,11:20:00
58210,Other,Transit,1358,172,12:20:00
58210,Other,Transit,172,1244,13:40:00
58210,Home,Transit,1244,173,15:30:00
65329,Work,Transit,139,1221,07:55:00
65329,Home,Transit,1221,139,17:30:00
901,Other,Transit,124,592,13:00:00
901,Home,Transit,592,124,18:45:00
39520,Work,Transit,902,718,08:00:00
39520,Home,Transit,718,902,17:25:00
124276,Work,Bike,908,918,05:00:00
124276,Home,Bike,918,908,14:20:00
114973,Other,Transit,475,939,09:40:00
114973,Home,Transit,939,475,12:30:00
9406,Other,Car,435,475,10:30:00
9406,Home,Car,475,435,12:30:00
88975,Other,Walk,559,558,08:35:00
88975,Home,Walk,558,559,10:45:00
127867,Shop,Transit,572,590,10:25:00
127867,Home,Transit,590,572,11:54:00
127867,Other,Transit,572,576,14:05:00
127867,Home,Transit,576,572,15:28:00
127867,Other,Transit,572,1309,16:05:00
127867,Home,Transit,1309,572,20:00:00
20683,Other,Car,571,551,10:15:00
20683,Home,Car,551,571,17:45:00
69235,Other,Transit,554,582,15:20:00
69235,Home,Transit,582,554,21:10:00
43090,Other,Transit,863,1354,11:00:00
43090,Home,Transit,1354,863,15:00:00
35572,Other,Car,883,894,08:45:00
35572,Home,Car,894,883,11:25:00
83116,Other,Car,895,879,15:00:00
83116,Home,Transit,879,895,18:30:00
30238,Other,Walk,1367,1284,08:30:00
30238,Home,Walk,1284,1367,08:45:00
30238,Other,Transit,1367,1298,13:50:00
30238,Other,Walk,1298,1284,14:50:00
30238,Home,Walk,1284,1367,16:00:00
8503,Other,Walk,1245,1243,06:05:00
8503,Home,Walk,1243,1245,07:30:00
83473,Work,Walk,1243,931,07:30:00
83473,Shop,Walk,931,971,12:05:00
83473,Work,Walk,971,931,12:50:00
83473,Home,Transit,931,1243,17:00:00
49999,Work,Bike,1243,957,07:00:00
49999,Other,Bike,957,1369,14:30:00
49999,Home,Walk,1369,1243,15:30:00
51469,Other,Transit,267,1296,11:33:00
51469,Shop,Transit,1296,1207,14:50:00
51469,Home,Transit,1207,267,16:15:00
36286,Shop,Car,284,265,14:05:00
36286,Home,Car,265,284,14:50:00
99517,Work,Transit,1319,1336,08:00:00
99517,Home,Transit,1336,1319,20:30:00
38197,Other,Car,467,445,08:00:00
38197,Home,Car,445,467,09:50:00
36475,Other,Transit,339,896,08:00:00
36475,Home,Transit,896,339,17:00:00
37798,Work,Transit,375,62,07:04:00
37798,Home,Transit,62,375,17:03:00
110164,Work,Transit,401,936,05:55:00
110164,Shop,Walk,936,971,16:00:00
110164,Other,Walk,971,1214,17:30:00
110164,Home,Transit,1214,401,21:30:00
30931,Work,Car,404,398,11:35:00
30931,Home,Car,398,404,20:20:00
125767,Other,Transit,798,833,07:39:00
125767,Home,Transit,833,798,15:27:00
51049,Shop,Car,423,414,12:30:00
51049,Home,Car,414,423,13:30:00
36601,Work,Transit,1322,1278,08:35:00
36601,Other,Walk,1278,1196,12:10:00
36601,Work,Walk,1196,1196,12:25:00
36601,Home,Transit,1196,1322,18:45:00
80113,Other,Bike,1322,1274,08:00:00
80113,Work,Bike,1274,1354,08:45:00
80113,Shop,Walk,1354,1358,16:45:00
80113,Home,Transit,1358,1322,17:15:00
108589,Work,Transit,1317,62,07:40:00
108589,Home,Transit,62,1317,17:00:00
9343,Work,Transit,1340,1329,09:45:00
9343,Home,Transit,1329,1340,17:05:00
119845,Work,Transit,1316,478,06:10:00
119845,Home,Transit,478,1316,13:55:00
119845,Shop,Walk,1316,1319,15:30:00
119845,Home,Transit,1319,1316,16:30:00
7663,Work,Transit,1260,1325,07:20:00
7663,Home,Transit,1325,1260,15:30:00
82129,Work,Transit,1270,1226,08:00:00
82129,Home,Transit,1226,1270,15:30:00
82129,Shop,Walk,1270,1323,17:00:00
82129,Home,Walk,1323,1270,17:30:00
63733,Shop,Transit,732,718,09:00:00
63733,Home,Transit,718,732,10:00:00
51910,Other,Car,717,282,14:30:00
51910,Home,Car,282,717,18:15:00
24253,Other,Car,463,447,07:00:00
24253,Work,Car,447,894,07:20:00
24253,Other,Car,894,447,15:15:00
24253,Home,Car,447,463,16:00:00
24253,Other,Car,463,462,18:00:00
24253,Shop,Car,462,462,18:15:00
24253,Home,Car,462,463,18:55:00
14698,Work,Transit,463,1309,07:00:00
14698,Home,Transit,1309,463,17:00:00
50965,Work,Bike,474,1281,07:30:00
50965,Home,Bike,1281,474,16:30:00
76942,Other,Transit,470,1333,08:05:00
76942,Home,Transit,1333,470,16:40:00
58462,Work,Transit,440,135,07:00:00
58462,Home,Transit,135,440,16:30:00
58462,Shop,Car,440,131,20:00:00
58462,Home,Car,131,440,20:45:00
37966,Work,Transit,465,387,06:23:00
37966,Home,Transit,387,465,14:12:00
11989,Work,Car,435,1329,08:00:00
11989,Home,Car,1329,435,17:40:00
6823,Other,Car,453,462,07:30:00
6823,Work,Car,462,775,07:50:00
6823,Home,Car,775,453,15:00:00
51553,Other,Transit,445,118,12:00:00
51553,Home,Transit,118,445,15:00:00
8377,Work,Transit,1,1278,06:40:00
8377,Other,Transit,1278,1019,16:10:00
8377,Home,Transit,1019,1,17:00:00
11632,Work,Walk,1,957,06:15:00
11632,Other,Transit,957,83,15:25:00
11632,Home,Walk,83,1,16:15:00
76060,Work,Transit,22,971,07:00:00
76060,Home,Transit,971,22,17:12:00
45316,Other,Walk,49,49,09:00:00
45316,Home,Walk,49,49,09:20:00
45316,Other,Walk,49,49,14:51:00
45316,Home,Walk,49,49,15:59:00
40675,Work,Transit,8,62,07:00:00
40675,Home,Transit,62,8,16:00:00
123877,Work,Transit,748,1244,06:10:00
123877,Home,Transit,1244,748,15:10:00
21649,Work,Transit,736,906,06:40:00
21649,Home,Transit,906,736,16:00:00
10498,Other,Walk,765,765,07:30:00
10498,Work,Transit,765,1196,07:45:00
10498,Other,Transit,1196,765,15:20:00
10498,Home,Walk,765,765,16:05:00
37189,Work,Transit,767,1335,08:16:00
37189,Home,Transit,1335,767,17:30:00
9532,Other,Bike,947,89,08:00:00
9532,Home,Bike,89,947,12:00:00
81373,Other,Car,634,634,06:00:00
81373,Home,Car,634,634,07:45:00
81373,Shop,Car,634,638,10:00:00
81373,Home,Car,638,634,11:05:00
81373,Other,Car,634,634,16:30:00
81373,Home,Car,634,634,20:00:00
108568,Shop,Car,1025,1024,11:45:00
108568,Home,Car,1024,1025,12:15:00
50566,Work,Car,1146,1112,09:45:00
50566,Home,Car,1112,1146,18:15:00
78160,Work,Transit,1128,1116,07:40:00
78160,Other,Transit,1116,1337,13:00:00
78160,Home,Transit,1337,1128,19:10:00
36496,Work,Car,1148,906,06:00:00
36496,Home,Car,906,1148,14:15:00
37924,Work,Car,910,925,05:40:00
37924,Other,Car,925,926,15:05:00
37924,Shop,Car,926,971,16:30:00
37924,Home,Car,971,910,17:00:00
10120,Work,Transit,900,54,07:35:00
10120,Other,Car,54,379,12:05:00
10120,Work,Car,379,54,12:55:00
10120,Shop,Car,54,900,16:05:00
10120,Home,Walk,900,900,16:55:00
123940,Work,Bike,669,669,08:00:00
123940,Other,Bike,669,668,13:55:00
123940,Home,Bike,668,669,14:45:00
52834,Other,Car,704,657,07:40:00
52834,Home,Car,657,704,08:00:00
52834,Other,Walk,704,1282,08:30:00
52834,Other,Walk,1282,1296,17:05:00
52834,Home,Transit,1296,704,18:55:00
64846,Work,Car,485,1309,06:45:00
64846,Other,Car,1309,942,11:00:00
64846,Work,Car,942,1309,13:30:00
64846,Home,Car,1309,485,16:30:00
51196,Work,Walk,530,498,07:30:00
51196,Home,Walk,498,530,17:00:00
64783,Work,Transit,480,492,07:50:00
64783,Other,Transit,492,191,13:00:00
64783,Home,Transit,191,480,16:15:00
117514,Work,Transit,332,1203,07:30:00
117514,Home,Transit,1203,332,17:30:00
57349,Other,Car,345,344,07:30:00
57349,Work,Transit,344,1192,07:47:00
57349,Home,Transit,1192,345,16:30:00
6781,Work,Car,362,506,08:00:00
6781,Other,Transit,506,1281,16:00:00
6781,Home,Transit,1281,362,21:00:00
127300,Work,Transit,348,1204,07:30:00
127300,Home,Transit,1204,348,17:00:00
64279,Other,Car,354,354,07:15:00
64279,Home,Car,354,354,17:30:00
37693,Work,Transit,808,810,08:57:00
37693,Home,Transit,810,808,13:41:00
84376,Work,Car,799,450,06:00:00
84376,Home,Car,450,799,13:30:00
64489,Work,Walk,896,895,06:30:00
64489,Home,Walk,895,896,15:15:00
37567,Work,Transit,853,957,07:40:00
37567,Other,Transit,957,1219,13:30:00
37567,Home,Transit,1219,853,17:00:00
8755,Other,Car,882,883,07:00:00
8755,Work,Car,883,853,07:20:00
8755,Other,Car,853,189,13:30:00
8755,Home,Car,189,882,17:30:00
81352,Shop,Car,882,894,16:30:00
81352,Home,Transit,894,882,17:15:00
64615,Work,Transit,560,197,05:00:00
64615,Home,Transit,197,560,14:30:00
21754,Other,Car,560,1282,11:00:00
21754,Home,Car,1282,560,14:45:00
25450,Work,Transit,546,1254,07:10:00
25450,Home,Transit,1254,546,15:15:00
5815,Work,Transit,551,963,06:30:00
5815,Home,Transit,963,551,16:30:00
20515,Work,Car,416,423,07:45:00
20515,Other,Car,423,89,16:15:00
20515,Home,Car,89,416,20:30:00
68731,Work,Car,594,89,05:40:00
68731,Other,Car,89,89,09:30:00
68731,Work,Walk,89,89,09:45:00
68731,Other,Walk,89,89,14:30:00
68731,Shop,Car,89,40,14:45:00
68731,Other,Car,40,10,15:50:00
68731,Home,Car,10,594,18:20:00
48340,Other,Walk,604,608,08:10:00
48340,Home,Walk,608,604,13:00:00
48340,Other,Walk,604,606,18:15:00
48340,Home,Walk,606,604,20:00:00
11842,Work,Walk,605,601,08:05:00
11842,Home,Walk,601,605,16:25:00
25492,Work,Car,264,700,07:30:00
25492,Home,Car,700,264,16:45:00
37735,Work,Transit,236,1369,07:00:00
37735,Home,Transit,1369,236,17:00:00
21397,Work,Car,260,42,07:08:00
21397,Shop,Car,42,44,10:00:00
21397,Home,Car,44,260,16:00:00
87232,Other,Car,235,17,14:30:00
87232,Home,Car,17,235,15:10:00
53065,Work,Transit,260,1322,07:00:00
53065,Home,Transit,1322,260,18:00:00
44140,Work,Car,253,668,09:00:00
44140,Home,Car,668,253,18:30:00
65308,Other,Car,322,304,07:40:00
65308,Work,Transit,304,1353,07:55:00
65308,Home,Transit,1353,322,16:15:00
21502,Other,Car,318,322,07:45:00
21502,Work,Car,322,301,08:05:00
21502,Other,Car,301,322,16:15:00
21502,Home,Car,322,318,16:45:00
78643,Other,Car,325,303,06:07:00
78643,Work,Car,303,296,07:49:00
78643,Shop,Car,296,306,16:00:00
78643,Home,Car,306,325,16:50:00
84943,Work,Car,1107,1092,07:35:00
84943,Home,Car,1092,1107,15:17:00
113608,Work,Transit,401,1281,07:00:00
113608,Home,Car,1281,401,16:50:00
37672,Work,Bike,369,400,07:50:00
37672,Home,Bike,400,369,11:50:00
37672,Work,Bike,369,400,12:20:00
37672,Home,Bike,400,369,16:30:00
37672,Other,Car,369,401,17:50:00
37672,Home,Car,401,369,18:10:00
119026,Work,Car,389,400,07:05:00
119026,Shop,Car,400,821,14:45:00
119026,Other,Car,821,398,15:05:00
119026,Shop,Car,398,387,16:30:00
119026,Home,Car,387,389,17:00:00
43006,Work,Car,382,906,07:00:00
43006,Home,Car,906,382,14:15:00
47353,Work,Car,400,387,07:40:00
47353,Shop,Car,387,369,15:50:00
47353,Home,Car,369,400,16:30:00
8041,Work,Transit,370,900,06:54:00
8041,Other,Transit,900,398,14:40:00
8041,Shop,Car,398,398,17:20:00
8041,Home,Car,398,370,18:00:00
31813,Work,Car,400,901,08:10:00
31813,Home,Car,901,400,15:15:00
114931,Work,Transit,376,957,06:30:00
114931,Home,Transit,957,376,17:15:00
114931,Shop,Car,376,387,18:35:00
114931,Home,Car,387,376,19:00:00
8671,Work,Bike,954,1366,08:15:00
8671,Home,Bike,1366,954,17:20:00
111130,Other,Bike,954,933,07:30:00
111130,Work,Bike,933,925,08:00:00
111130,Other,Walk,925,925,11:45:00
111130,Work,Walk,925,925,12:45:00
111130,Home,Bike,925,954,16:45:00
90760,Other,Transit,923,953,10:50:00
90760,Shop,Walk,953,971,12:30:00
90760,Home,Transit,971,923,14:10:00
51175,Work,Car,954,399,08:25:00
51175,Home,Car,399,954,17:10:00
114343,Work,Transit,963,925,08:30:00
114343,Other,Transit,925,1282,16:40:00
114343,Home,Transit,1282,963,21:40:00
63964,Work,Transit,931,1353,05:30:00
63964,Home,Transit,1353,931,15:00:00
69277,Work,Transit,920,899,06:21:00
69277,Home,Transit,899,920,15:30:00
76816,Work,Transit,923,1308,07:05:00
76816,Home,Transit,1308,923,17:35:00
68920,Work,Bike,963,1290,07:15:00
68920,Home,Bike,1290,963,17:00:00
117094,Work,Walk,954,900,08:15:00
117094,Home,Walk,900,954,19:00:00
35824,Work,Car,1011,942,07:35:00
35824,Home,Car,942,1011,16:30:00
11422,Other,Transit,989,1322,16:00:00
11422,Home,Transit,1322,989,21:30:00
114112,Work,Transit,985,147,07:20:00
114112,Shop,Transit,147,1357,17:15:00
114112,Home,Transit,1357,985,18:05:00
112873,Other,Walk,1018,1018,07:50:00
112873,Work,Transit,1018,1335,08:00:00
112873,Other,Walk,1335,1225,11:25:00
112873,Work,Walk,1225,1335,12:30:00
112873,Other,Walk,1335,1018,15:55:00
112873,Home,Walk,1018,1018,16:55:00
24064,Work,Car,999,991,08:15:00
24064,Home,Car,991,999,16:00:00
24064,Other,Car,999,997,18:15:00
24064,Home,Car,997,999,19:00:00
70537,Other,Transit,727,718,07:30:00
70537,Home,Transit,718,727,08:45:00
70537,Other,Transit,727,1213,11:00:00
70537,Shop,Transit,1213,718,12:40:00
70537,Home,Transit,718,727,14:20:00
42271,Work,Transit,290,1323,08:30:00
42271,Home,Transit,1323,290,16:30:00
84586,Work,Car,267,716,06:30:00
84586,Home,Car,716,267,16:00:00
101911,Work,Car,287,688,07:36:00
101911,Shop,Car,688,668,13:22:00
101911,Home,Car,668,287,14:25:00
106384,Work,Car,268,957,11:48:00
106384,Home,Car,957,268,21:26:00
10792,Other,Car,652,379,09:00:00
10792,Other,Car,379,643,11:30:00
10792,Home,Car,643,652,12:45:00
95443,Other,Car,426,414,15:00:00
95443,Home,Car,414,426,16:35:00
84712,Work,Transit,430,87,08:10:00
84712,Other,Transit,87,1330,16:45:00
84712,Home,Car,1330,430,22:10:00
60520,Work,Bike,938,942,06:50:00
60520,Home,Bike,942,938,14:30:00
58147,Work,Transit,933,1265,07:39:00
58147,Home,Transit,1265,933,17:22:00
52057,Other,Transit,945,450,07:20:00
52057,Home,Transit,450,945,14:00:00
63271,Work,Transit,979,1221,07:20:00
63271,Home,Transit,1221,979,14:35:00
8797,Work,Walk,815,939,05:30:00
8797,Home,Walk,939,815,15:50:00
33199,Work,Walk,902,979,08:17:00
33199,Home,Transit,979,902,18:10:00
109954,Work,Transit,1324,1278,08:10:00
109954,Other,Transit,1278,1323,16:47:00
109954,Shop,Walk,1323,1268,19:22:00
109954,Home,Walk,1268,1324,19:40:00
7894,Other,Walk,1371,1371,11:05:00
7894,Home,Walk,1371,1371,12:10:00
7894,Other,Walk,1371,894,12:40:00
7894,Home,Walk,894,1371,14:03:00
7894,Shop,Transit,1371,1296,15:10:00
7894,Home,Transit,1296,1371,16:10:00
7894,Other,Transit,1371,1324,18:30:00
7894,Home,Transit,1324,1371,22:01:00
110395,Other,Walk,1256,1260,09:00:00
110395,Home,Transit,1260,1256,09:30:00
114322,Other,Transit,1276,1257,10:39:00
114322,Shop,Walk,1257,1276,14:00:00
114322,Home,Walk,1276,1276,14:50:00
10603,Work,Bike,1358,957,07:35:00
10603,Home,Bike,957,1358,15:18:00
9448,Other,Walk,1321,1323,08:45:00
9448,Home,Walk,1323,1321,09:00:00
127699,Work,Transit,732,1334,08:00:00
127699,Shop,Transit,1334,730,18:00:00
127699,Home,Car,730,732,19:10:00
65245,Other,Bike,732,1329,07:45:00
65245,Home,Bike,1329,732,16:15:00
65245,Shop,Car,732,653,18:10:00
65245,Home,Car,653,732,18:55:00
103381,Work,Car,532,534,07:00:00
103381,Shop,Car,534,531,16:30:00
103381,Home,Car,531,532,17:30:00
69088,Other,Car,539,818,08:15:00
69088,Home,Car,818,539,09:20:00
69088,Shop,Car,539,213,11:00:00
69088,Other,Transit,213,1357,12:00:00
69088,Other,Walk,1357,1203,14:30:00
69088,Home,Transit,1203,539,15:20:00
114658,Work,Transit,535,444,07:20:00
114658,Home,Transit,444,535,17:10:00
128959,Work,Transit,535,1209,07:00:00
128959,Home,Transit,1209,535,17:25:00
40591,Other,Transit,1120,898,10:42:00
40591,Home,Transit,898,1120,15:09:00
56803,Other,Car,779,786,08:00:00
56803,Shop,Car,786,779,11:15:00
56803,Other,Car,779,786,16:45:00
56803,Home,Car,786,779,19:30:00
60394,Work,Bike,489,494,07:15:00
60394,Other,Transit,494,478,09:17:00
60394,Work,Car,478,494,11:05:00
60394,Other,Bike,494,489,15:00:00
60394,Home,Bike,489,489,16:00:00
11779,Work,Car,1186,590,10:10:00
11779,Home,Car,590,1186,22:00:00
77278,Work,Car,1176,472,06:25:00
77278,Other,Car,472,444,11:45:00
77278,Other,Car,444,118,12:05:00
77278,Home,Car,118,1176,14:00:00
56026,Work,Bike,763,1212,07:40:00
56026,Home,Bike,1212,763,15:45:00
56026,Other,Car,763,769,16:50:00
56026,Home,Car,769,763,17:00:00
48970,Work,Walk,543,572,06:45:00
48970,Home,Walk,572,543,17:35:00
112705,Shop,Car,1024,689,11:10:00
112705,Home,Car,689,1024,13:15:00
119551,Other,Car,1102,1101,08:00:00
119551,Work,Car,1101,1066,08:20:00
119551,Other,Car,1066,1101,14:30:00
119551,Home,Car,1101,1102,15:25:00
32443,Work,Transit,472,1309,07:15:00
32443,Home,Transit,1309,472,15:00:00
57181,Other,Transit,253,188,11:00:00
57181,Home,Transit,188,253,15:10:00
45295,Other,Car,696,668,17:50:00
45295,Home,Car,668,696,19:30:00
64888,Shop,Transit,668,668,15:45:00
64888,Home,Transit,668,668,17:10:00
53086,Work,Transit,653,1202,08:00:00
53086,Home,Transit,1202,653,15:15:00
53086,Other,Car,653,684,17:00:00
53086,Home,Transit,684,653,22:30:00
86014,Work,Car,692,668,08:45:00
86014,Home,Car,668,692,11:45:00
86014,Work,Car,692,668,15:30:00
86014,Home,Car,668,692,19:00:00
7915,Other,Car,383,383,07:40:00
7915,Work,Car,383,374,08:00:00
7915,Home,Car,374,383,15:30:00
7915,Other,Walk,383,383,15:55:00
7915,Home,Walk,383,383,16:20:00
3526,Work,Transit,379,925,07:45:00
3526,Home,Transit,925,379,18:45:00
104788,Work,Transit,379,899,07:00:00
104788,Home,Transit,899,379,16:30:00
2518,Work,Transit,866,839,08:00:00
2518,Home,Transit,839,866,17:00:00
45190,Other,Car,861,866,07:50:00
45190,Work,Car,866,897,08:20:00
45190,Home,Transit,897,861,18:04:00
67534,Other,Walk,640,640,08:00:00
67534,Work,Transit,640,44,08:15:00
67534,Home,Car,44,640,18:00:00
36769,Other,Walk,1011,1015,07:55:00
36769,Work,Bike,1015,1295,08:20:00
36769,Other,Bike,1295,1015,14:30:00
36769,Home,Walk,1015,1011,15:15:00
796,Work,Car,335,603,06:45:00
796,Home,Transit,603,335,16:00:00
59071,Work,Transit,1186,1171,15:00:00
59071,Home,Transit,1171,1186,21:15:00
45169,Other,Walk,1169,1164,07:30:00
45169,Home,Walk,1164,1169,08:30:00
45169,Other,Car,1169,1164,12:00:00
45169,Other,Car,1164,1164,12:30:00
45169,Home,Car,1164,1169,14:00:00
45169,Other,Car,1169,581,17:15:00
45169,Home,Car,581,1169,19:45:00
57370,Other,Car,271,682,06:26:00
57370,Home,Car,682,271,16:42:00
56887,Other,Car,417,430,07:30:00
56887,Work,Car,430,417,08:30:00
56887,Other,Car,417,430,14:30:00
56887,Home,Car,430,417,15:45:00
9952,Work,Car,717,1255,08:30:00
9952,Home,Car,1255,717,14:15:00
24148,Other,Transit,716,1226,05:50:00
24148,Home,Transit,1226,716,15:45:00
82024,Other,Bike,716,717,07:45:00
82024,Work,Bike,717,1296,08:00:00
82024,Home,Bike,1296,716,17:30:00
7348,Other,Walk,723,723,08:40:00
7348,Work,Transit,723,1366,08:50:00
7348,Home,Car,1366,723,17:30:00
45904,Other,Transit,540,172,10:00:00
45904,Home,Transit,172,540,14:24:00
55900,Work,Car,624,700,05:30:00
55900,Home,Car,700,624,16:00:00
22552,Work,Transit,668,733,07:25:00
22552,Home,Transit,733,668,16:30:00
22552,Other,Car,668,302,18:30:00
22552,Home,Car,302,668,22:00:00
65980,Other,Walk,287,290,08:00:00
65980,Home,Walk,290,287,09:30:00
95863,Work,Transit,1371,441,06:03:00
95863,Home,Transit,441,1371,18:10:00
100357,Work,Bike,958,1202,08:10:00
100357,Other,Bike,1202,948,15:45:00
100357,Home,Bike,948,958,16:15:00
66001,Other,Car,870,864,08:10:00
66001,Work,Car,864,1319,08:25:00
66001,Home,Car,1319,870,16:00:00
2140,Work,Bike,998,1275,08:00:00
2140,Home,Bike,1275,998,18:10:00
102940,Work,Car,516,963,07:30:00
